framenum,source,blockw,blockh,srcx,srcy,dstx,dsty,flags
179,-1, 8,16, 687, 537, 692, 536,0x0
179,-1,16, 8, 787, 533, 792, 532,0x0
179,-1,16,16, 803, 537, 808, 536,0x0
179,-1,16,16, 819, 537, 824, 536,0x0
179,-1,16,16, 835, 537, 840, 536,0x0
179,-1, 8, 8,1038, 532,1044, 532,0x0
179,-1,16,16,1249, 536,1256, 536,0x0
179,-1, 8, 8,  70, 551,  76, 548,0x0
179,-1, 8, 8,  70, 559,  76, 556,0x0
179,-1, 8,16,  78, 554,  84, 552,0x0
179,-1, 8,16,  86, 555,  92, 552,0x0
179,-1, 8,16,  94, 555, 100, 552,0x0
179,-1, 8, 8, 719, 549, 724, 548,0x0
179,-1, 8, 8, 719, 557, 724, 556,0x0
179,-1,16,16, 819, 553, 824, 552,0x0
179,-1,16, 8, 851, 557, 856, 556,0x0
179,-1, 8, 8,1238, 548,1244, 548,0x0
179,-1,16,16,1265, 552,1272, 552,0x0
179,-1, 8,16, 166, 571, 172, 568,0x0
179,-1, 8,16, 174, 570, 180, 568,0x0
179,-1, 8,16, 182, 570, 188, 568,0x0
179,-1, 8, 8, 783, 565, 788, 564,0x0
179,-1, 8, 8, 791, 565, 796, 564,0x0
179,-1, 8, 8, 791, 573, 796, 572,0x0
179,-1, 8, 8, 799, 564, 804, 564,0x0
179,-1, 8, 8, 807, 565, 812, 564,0x0
179,-1, 8, 8, 815, 565, 820, 564,0x0
179,-1, 8, 8, 839, 573, 844, 572,0x0
179,-1, 8, 8, 847, 565, 852, 564,0x0
179,-1,16, 8, 994, 572,1000, 572,0x0
179,-1, 8, 8, 158, 583, 164, 580,0x0
179,-1,16,16, 675, 585, 680, 584,0x0
179,-1, 8, 8, 799, 581, 804, 580,0x0
179,-1, 8, 8, 807, 588, 812, 588,0x0
179,-1, 8, 8, 815, 589, 820, 588,0x0
179,-1, 8, 8, 831, 581, 836, 580,0x0
179,-1, 8,16,  55, 602,  60, 600,0x0
179,-1,16,16, 483, 602, 488, 600,0x0
179,-1,16,16, 771, 601, 776, 600,0x0
179,-1, 8, 8, 799, 597, 804, 596,0x0
179,-1, 8, 8, 807, 596, 812, 596,0x0
179,-1, 8, 8, 799, 604, 804, 604,0x0
179,-1, 8, 8, 807, 604, 812, 604,0x0
179,-1,16,16, 899, 600, 904, 600,0x0
179,-1, 8,16, 911, 600, 916, 600,0x0
179,-1, 8,16, 919, 600, 924, 600,0x0
179,-1, 8, 8, 950, 604, 956, 604,0x0
179,-1,16,16, 962, 600, 968, 600,0x0
179,-1, 8, 8,  55, 622,  60, 620,0x0
179,-1, 8, 8,  71, 614,  76, 612,0x0
179,-1, 8, 8, 134, 622, 140, 620,0x0
179,-1, 8, 8, 197, 613, 204, 612,0x0
179,-1, 8, 8, 775, 613, 780, 612,0x0
179,-1, 8, 8, 767, 621, 772, 620,0x0
179,-1, 8, 8, 775, 621, 780, 620,0x0
179,-1, 8, 8, 783, 613, 788, 612,0x0
179,-1,16,16, 835, 617, 840, 616,0x0
179,-1, 8, 8, 903, 612, 908, 612,0x0
179,-1, 8, 8, 895, 620, 900, 620,0x0
179,-1, 8,16, 927, 616, 932, 616,0x0
179,-1,16, 8, 979, 620, 984, 620,0x0
179,-1,16, 8,1138, 620,1144, 620,0x0
179,-1, 8,16, 134, 634, 140, 632,0x0
179,-1, 8, 8, 335, 630, 340, 628,0x0
179,-1, 8, 8, 335, 638, 340, 636,0x0
179,-1, 8, 8, 343, 638, 348, 636,0x0
179,-1, 8, 8, 543, 629, 548, 628,0x0
179,-1, 8, 8, 639, 637, 644, 636,0x0
179,-1, 8, 8, 647, 637, 652, 636,0x0
179,-1,16,16, 803, 633, 808, 632,0x0
179,-1,16,16, 819, 633, 824, 632,0x0
179,-1, 8, 8, 919, 628, 924, 628,0x0
179,-1, 8,16, 927, 632, 932, 632,0x0
179,-1, 8, 8, 974, 628, 980, 628,0x0
179,-1, 8, 8, 135, 645, 140, 644,0x0
179,-1,16, 8, 515, 654, 520, 652,0x0
179,-1,16,16, 579, 649, 584, 648,0x0
179,-1,16,16, 675, 649, 680, 648,0x0
179,-1, 8, 8, 823, 645, 828, 644,0x0
179,-1, 8, 8, 823, 653, 828, 652,0x0
179,-1,16,16, 835, 649, 840, 648,0x0
179,-1,16, 8, 883, 644, 888, 644,0x0
179,-1,16, 8, 883, 652, 888, 652,0x0
179,-1,16,16,1170, 648,1176, 648,0x0
179,-1, 8,16,1206, 648,1212, 648,0x0
179,-1,16, 8,1233, 644,1240, 644,0x0
179,-1, 8, 8,1261, 644,1268, 644,0x0
179,-1, 8, 8,1261, 652,1268, 652,0x0
179,-1, 8, 8, 111, 662, 116, 660,0x0
179,-1, 8, 8, 111, 670, 116, 668,0x0
179,-1, 8,16, 583, 665, 588, 664,0x0
179,-1,16, 8, 675, 661, 680, 660,0x0
179,-1,16, 8, 771, 669, 776, 668,0x0
179,-1, 8,16, 831, 664, 836, 664,0x0
179,-1, 8,16, 839, 665, 844, 664,0x0
179,-1,16, 8, 931, 660, 936, 660,0x0
179,-1,16, 8, 931, 668, 936, 668,0x0
179,-1,16,16, 963, 664, 968, 664,0x0
179,-1,16,16,1106, 664,1112, 664,0x0
179,-1, 8, 8,1174, 660,1180, 660,0x0
179,-1, 8, 8,1174, 668,1180, 668,0x0
179,-1,16, 8,1249, 660,1256, 660,0x0
179,-1,16,16, 435, 682, 440, 680,0x0
179,-1, 8,16, 703, 681, 708, 680,0x0
179,-1, 8,16, 775, 681, 780, 680,0x0
179,-1, 8, 8, 783, 685, 788, 684,0x0
179,-1, 8, 8, 791, 685, 796, 684,0x0
179,-1, 8,16, 831, 680, 836, 680,0x0
179,-1, 8,16, 863, 680, 868, 680,0x0
179,-1,16,16, 931, 680, 936, 680,0x0
179,-1,16, 8, 994, 684,1000, 684,0x0
179,-1,16, 8,  19, 702,  24, 700,0x0
179,-1, 8, 8,  94, 695, 100, 692,0x0
179,-1,16,16, 419, 698, 424, 696,0x0
179,-1,16, 8, 755, 701, 760, 700,0x0
179,-1, 8, 8, 149, 710, 156, 708,0x0
179,-1, 8, 8, 767, 709, 772, 708,0x0
1 3 3 2 2 102 1 1 9 180,-1,16,16, 702, 376, 696, 376,0x0
180,-1,16,16, 718, 376, 712, 376,0x0
180,-1,16,16, 686, 392, 680, 392,0x0
180,-1,16,16, 702, 392, 696, 392,0x0
180,-1,16,16, 718, 392, 712, 392,0x0
180,-1,16,16, 734, 392, 728, 392,0x0
180,-1,16,16, 750, 392, 744, 392,0x0
180, 1,16,16, 739, 392, 744, 392,0x0
180,-1, 8, 8, 762, 388, 756, 388,0x0
180,-1, 8, 8, 762, 396, 756, 396,0x0
180,-1, 8, 8, 770, 396, 764, 396,0x0
180,-1,16,16, 686, 408, 680, 408,0x0
180,-1,16,16, 702, 408, 696, 408,0x0
180,-1,16,16, 718, 408, 712, 408,0x0
180,-1,16,16, 735, 408, 728, 408,0x0
180,-1,16,16, 750, 407, 744, 408,0x0
180,-1,16, 8, 767, 404, 760, 404,0x0
180,-1,16, 8, 766, 408, 760, 412,0x0
180,-1,16,16, 686, 424, 680, 424,0x0
180,-1,16,16, 702, 424, 696, 424,0x0
180,-1,16,16, 718, 424, 712, 424,0x0
180,-1,16,16, 737, 422, 728, 424,0x0
180,-1,16,16, 750, 422, 744, 424,0x0
180,-1,16,16, 768, 422, 760, 424,0x0
180,-1,16,16, 785, 423, 776, 424,0x0
180, 1,16,16, 766, 427, 776, 424,0x0
180,-1,16,16, 670, 440, 664, 440,0x0
180,-1,16,16, 686, 440, 680, 440,0x0
180,-1,16,16, 702, 440, 696, 440,0x0
180,-1,16,16, 721, 440, 712, 440,0x0
180, 1,16,16, 701, 440, 712, 440,0x0
180,-1,16,16, 737, 438, 728, 440,0x0
180, 1,16,16, 717, 440, 728, 440,0x0
180, 1,16,16, 734, 440, 744, 440,0x0
180,-1,16, 8, 768, 436, 760, 436,0x0
180,-1,16, 8, 767, 445, 760, 444,0x0
180,-1,16,16, 654, 456, 648, 456,0x0
180, 1, 8, 8, 730, 452, 740, 452,0x0
180, 1, 8, 8, 738, 452, 748, 452,0x0
180, 1, 8, 8, 738, 460, 748, 460,0x0
180,-1,16, 8, 767, 453, 760, 452,0x0
180,-1,16, 8, 770, 462, 760, 460,0x0
180, 1,16, 8, 748, 456, 760, 452,0x0
98 181,-1,16, 8, 694, 334, 680, 332,0x0
181, 1,16,16, 690, 328, 696, 328,0x0
181, 1, 8, 8, 701, 323, 708, 324,0x0
181, 1, 8, 8, 710, 324, 716, 324,0x0
181, 1, 8, 8, 701, 331, 708, 332,0x0
181, 1, 8, 8, 709, 332, 716, 332,0x0
181, 1, 8, 8, 717, 332, 724, 332,0x0
181, 1, 8, 8, 660, 340, 668, 340,0x0
181, 1, 8, 8, 652, 348, 660, 348,0x0
181, 1, 8, 8, 660, 348, 668, 348,0x0
181, 1,16,16, 677, 340, 680, 344,0x0
181,-1,16, 8, 711, 348, 696, 348,0x0
181, 1,16, 8, 689, 346, 696, 348,0x0
181,-1,16, 8, 725, 348, 712, 348,0x0
181,-1,16,16, 736, 344, 728, 344,0x0
181,-1, 8, 8, 751, 360, 740, 348,0x0
181,-1,16, 8, 592, 364, 584, 364,0x0
181, 1,16, 8, 576, 363, 584, 364,0x0
181,-1,16, 8, 608, 364, 600, 364,0x0
181, 1,16, 8, 592, 363, 600, 364,0x0
181,-1,16, 8, 671, 356, 664, 356,0x0
181,-1,16, 8, 671, 364, 664, 364,0x0
181, 1,16, 8, 658, 364, 664, 364,0x0
181,-1, 8, 8, 691, 356, 684, 356,0x0
181,-1, 8, 8, 683, 365, 676, 364,0x0
181,-1, 8, 8, 691, 364, 684, 364,0x0
181, 1, 8, 8, 673, 352, 676, 356,0x0
181,-1,16,16, 706, 360, 696, 360,0x0
181, 1,16,16, 701, 359, 712, 360,0x0
181,-1,16,16, 736, 360, 728, 360,0x0
181, 1, 8,16, 732, 361, 740, 360,0x0
181, 1, 8, 8, 499, 371, 508, 372,0x0
181,-1, 8, 8, 524, 370, 516, 372,0x0
181,-1, 8, 8, 530, 370, 524, 372,0x0
181,-1, 8, 8, 530, 380, 524, 380,0x0
181, 1, 8, 8, 508, 371, 516, 372,0x0
181, 1, 8, 8, 518, 371, 524, 372,0x0
181, 1, 8, 8, 508, 379, 516, 380,0x0
181,-1,16,16, 543, 375, 536, 376,0x0
181, 1, 8, 8, 541, 371, 548, 372,0x0
181, 1, 8, 8, 549, 371, 556, 372,0x0
181, 1, 8, 8, 541, 379, 548, 380,0x0
181, 1, 8, 8, 549, 379, 556, 380,0x0
181, 1,16,16, 561, 375, 568, 376,0x0
181, 1,16,16, 577, 375, 584, 376,0x0
181,-1, 8, 8, 604, 372, 596, 372,0x0
181,-1, 8, 8, 612, 372, 604, 372,0x0
181,-1, 8, 8, 612, 380, 604, 380,0x0
181, 1, 8, 8, 589, 371, 596, 372,0x0
181, 1, 8, 8, 589, 379, 596, 380,0x0
181, 1, 8, 8, 597, 379, 604, 380,0x0
181,-1,16,16, 624, 376, 616, 376,0x0
181, 1,16,16, 608, 376, 616, 376,0x0
181,-1,16,16, 639, 376, 632, 376,0x0
181,-1,16,16, 656, 376, 648, 376,0x0
181, 1,16, 8, 658, 372, 664, 372,0x0
181, 1,16, 8, 658, 379, 664, 380,0x0
181,-1, 8, 8, 699, 373, 676, 372,0x0
181,-1, 8, 8, 712, 373, 684, 372,0x0
181,-1, 8, 8, 698, 382, 676, 380,0x0
181,-1,16,16, 715, 378, 696, 376,0x0
181,-1,16,16, 722, 376, 712, 376,0x0
181, 1,16,16, 718, 376, 728, 376,0x0
181,-1,16, 8, 762, 380, 744, 380,0x0
181, 1,16, 8, 736, 373, 744, 372,0x0
181, 1,16, 8, 734, 380, 744, 380,0x0
181, 1, 8, 8, 492, 395, 500, 396,0x0
181, 1, 8, 8, 500, 396, 508, 396,0x0
181,-1, 8,16, 524, 390, 516, 392,0x0
181, 1, 8,16, 518, 391, 524, 392,0x0
181,-1, 8, 8, 539, 387, 532, 388,0x0
181,-1, 8, 8, 545, 387, 540, 388,0x0
181, 1, 8, 8, 526, 387, 532, 388,0x0
181, 1, 8, 8, 534, 387, 540, 388,0x0
181, 1, 8, 8, 526, 395, 532, 396,0x0
181, 1, 8, 8, 534, 395, 540, 396,0x0
181, 1,16,16, 546, 391, 552, 392,0x0
181, 1,16,16, 561, 391, 568, 392,0x0
181, 1,16,16, 577, 391, 584, 392,0x0
181,-1, 8, 8, 604, 396, 596, 396,0x0
181, 1, 8, 8, 589, 387, 596, 388,0x0
181, 1, 8, 8, 596, 387, 604, 388,0x0
181, 1, 8, 8, 589, 395, 596, 396,0x0
181, 1, 8, 8, 596, 395, 604, 396,0x0
181, 1,16,16, 608, 391, 616, 392,0x0
181, 1,16,16, 624, 391, 632, 392,0x0
181,-1,16,16, 656, 392, 648, 392,0x0
181, 1,16,16, 642, 391, 648, 392,0x0
181, 1,16,16, 657, 391, 664, 392,0x0
181,-1, 8,16, 696, 393, 676, 392,0x0
181,-1, 8,16, 705, 393, 684, 392,0x0
181, 1, 8,16, 667, 390, 676, 392,0x0
181, 1, 8,16, 673, 390, 684, 392,0x0
181,-1,16,16, 708, 393, 696, 392,0x0
181,-1,16, 8, 726, 388, 712, 388,0x0
181,-1,16, 8, 724, 395, 712, 396,0x0
181,-1,16, 8, 739, 388, 728, 388,0x0
181,-1,16, 8, 740, 395, 728, 396,0x0
181,-1, 8,16, 758, 392, 740, 392,0x0
181,-1, 8,16, 772, 394, 748, 392,0x0
181, 1, 8, 8, 746, 396, 756, 396,0x0
181,-1, 8,16, 515, 407, 508, 408,0x0
181, 1, 8,16, 500, 406, 508, 408,0x0
181,-1, 8, 8, 522, 403, 516, 404,0x0
181,-1, 8, 8, 522, 410, 516, 412,0x0
181, 1, 8, 8, 518, 403, 524, 404,0x0
181, 1, 8, 8, 518, 411, 524, 412,0x0
181, 1,16,16, 530, 407, 536, 408,0x0
181, 1,16,16, 546, 407, 552, 408,0x0
181,-1, 8,16, 579, 408, 572, 408,0x0
181, 1, 8,16, 558, 407, 564, 408,0x0
181, 1, 8,16, 565, 407, 572, 408,0x0
181, 1,16,16, 577, 406, 584, 408,0x0
181,-1,16,16, 608, 408, 600, 408,0x0
181, 1,16,16, 593, 407, 600, 408,0x0
181, 1,16,16, 608, 407, 616, 408,0x0
181, 1,16,16, 624, 407, 632, 408,0x0
181,-1,16,16, 656, 408, 648, 408,0x0
181, 1,16,16, 641, 407, 648, 408,0x0
181, 1,16,16, 655, 407, 664, 408,0x0
181,-1,16,16, 700, 410, 680, 408,0x0
181,-1, 8,16, 713, 410, 692, 408,0x0
181,-1, 8,16, 713, 408, 700, 408,0x0
181,-1,16,16, 728, 410, 712, 408,0x0
181,-1, 8, 8, 738, 403, 724, 404,0x0
181,-1, 8, 8, 746, 402, 732, 404,0x0
181,-1, 8, 8, 740, 412, 724, 412,0x0
181,-1, 8, 8, 748, 409, 732, 412,0x0
181,-1,16,16, 758, 406, 744, 408,0x0
181, 1,16,16, 734, 408, 744, 408,0x0
181,-1,16,16, 774, 404, 760, 408,0x0
181, 1,16,16, 749, 403, 760, 408,0x0
181, 1, 8,16, 501, 424, 508, 424,0x0
181,-1,16,16, 526, 423, 520, 424,0x0
181, 1,16,16, 513, 423, 520, 424,0x0
181, 1,16,16, 530, 423, 536, 424,0x0
181, 1,16,16, 546, 423, 552, 424,0x0
181, 1,16,16, 561, 423, 568, 424,0x0
181, 1, 8,16, 572, 423, 580, 424,0x0
181, 1, 8,16, 581, 423, 588, 424,0x0
181, 1,16,16, 591, 423, 600, 424,0x0
181, 1, 8, 8, 604, 419, 612, 420,0x0
181, 1, 8, 8, 613, 419, 620, 420,0x0
181, 1, 8, 8, 604, 427, 612, 428,0x0
181, 1, 8, 8, 612, 426, 620, 428,0x0
181,-1, 8, 8, 635, 430, 628, 428,0x0
181,-1, 8, 8, 642, 430, 636, 428,0x0
181, 1, 8, 8, 620, 419, 628, 420,0x0
181, 1, 8, 8, 627, 419, 636, 420,0x0
181,-1,16,16, 656, 424, 648, 424,0x0
181, 1,16,16, 639, 423, 648, 424,0x0
181,-1,16,16, 672, 424, 664, 424,0x0
181, 1,16,16, 655, 423, 664, 424,0x0
181, 1,16,16, 669, 423, 680, 424,0x0
181,-1,16,16, 728, 426, 696, 424,0x0
181, 1,16,16, 683, 423, 696, 424,0x0
181,-1,16,16, 747, 426, 712, 424,0x0
181,-1,16,16, 773, 421, 744, 424,0x0
181,-1,16,16, 778, 418, 760, 424,0x0
181,-1, 8, 8,1215, 420,1220, 420,0x0
181, 1,16,16, 497, 439, 504, 440,0x0
181, 1,16,16, 514, 439, 520, 440,0x0
181, 1, 8,16, 525, 439, 532, 440,0x0
181, 1, 8,16, 533, 439, 540, 440,0x0
181, 1,16,16, 545, 439, 552, 440,0x0
181, 1,16,16, 561, 440, 568, 440,0x0
181, 1,16,16, 576, 439, 584, 440,0x0
181, 1,16,16, 592, 439, 600, 440,0x0
181, 1,16,16, 609, 439, 616, 440,0x0
181, 1,16,16, 625, 437, 632, 440,0x0
181,-1,16,16, 656, 440, 648, 440,0x0
181, 1,16,16, 639, 439, 648, 440,0x0
181, 1,16,16, 655, 440, 664, 440,0x0
181,-1,16,16, 699, 440, 680, 440,0x0
181,-1,16, 8, 730, 438, 696, 436,0x0
181, 1,16, 8, 713, 444, 696, 444,0x0
181,-1,16,16, 749, 438, 728, 440,0x0
181,-1, 8,16, 760, 438, 740, 440,0x0
181,-1, 8,16, 766, 438, 748, 440,0x0
181,-1, 8, 8, 774, 430, 756, 436,0x0
181,-1, 8, 8, 782, 434, 764, 436,0x0
181,-1,16,16, 590, 455, 584, 456,0x0
181,-1, 8,16, 602, 456, 596, 456,0x0
181, 1, 8,16, 597, 455, 604, 456,0x0
181, 1, 8, 8, 605, 451, 612, 452,0x0
181, 1, 8, 8, 613, 451, 620, 452,0x0
181, 1, 8, 8, 613, 459, 620, 460,0x0
181, 1,16,16, 627, 455, 632, 456,0x0
181,-1, 8,16, 651, 457, 644, 456,0x0
181,-1, 8,16, 659, 456, 652, 456,0x0
181,-1,16, 8, 767, 455, 744, 452,0x0
181,-1,16, 8, 766, 460, 744, 460,0x0
181,-1,16, 8, 590, 467, 584, 468,0x0
181,-1,16, 8, 770, 469, 744, 468,0x0
181,-1,16, 8, 772, 477, 744, 476,0x0
181,-1,16, 8, 740, 480, 760, 476,0x0
181,-1,16, 8, 793, 468, 776, 468,0x0
181,-1,16, 8, 796, 476, 776, 476,0x0
181, 1, 8, 8, 647, 484, 652, 484,0x0
181,-1,16, 8, 576, 500, 568, 500,0x0
181,-1,16, 8, 576, 508, 568, 508,0x0
181, 1,16, 8, 563, 500, 568, 500,0x0
181,-1, 8,16, 587, 504, 580, 504,0x0
181, 1, 8,16, 582, 504, 588, 504,0x0
181, 1,16, 8, 594, 500, 600, 500,0x0
181, 1,16, 8, 594, 508, 600, 508,0x0
181,-1,16,16, 632, 504, 616, 504,0x0
181,-1,16, 8, 733, 510, 728, 508,0x0
98 182,-1,16,16, 701, 360, 696, 360,0x0
182, 1,16,16, 722, 392, 728, 392,0x0
182,-1,16,16, 750, 392, 744, 392,0x0
182,-1, 8,16, 697, 409, 692, 408,0x0
182,-1, 8,16, 707, 408, 700, 408,0x0
182, 1,16,16, 705, 408, 712, 408,0x0
182, 1,16,16, 722, 408, 728, 408,0x0
182,-1,16,16, 749, 407, 744, 408,0x0
182, 1,16,16, 689, 424, 696, 424,0x0
182, 1,16,16, 705, 424, 712, 424,0x0
182, 1,16,16, 722, 424, 728, 424,0x0
182,-1,16, 8, 751, 416, 744, 420,0x0
182, 1,16, 8, 740, 418, 744, 428,0x0
182,-1, 8, 8, 702, 444, 692, 444,0x0
182,-1, 8, 8, 710, 444, 700, 444,0x0
182, 1, 8, 8, 685, 436, 692, 436,0x0
182, 1, 8, 8, 693, 436, 700, 436,0x0
182, 1,16,16, 705, 440, 712, 440,0x0
182,-1,16,16, 737, 437, 728, 440,0x0
182, 1,16,16, 715, 442, 728, 440,0x0
182,-1,16, 8, 753, 433, 744, 436,0x0
182, 1,16, 8, 741, 449, 744, 444,0x0
182, 1, 8,16, 699, 473, 716, 472,0x0
2 11 65 7 183,-1,16, 8,  50,   5,  56,   4,0x0
183,-1,16, 8,  66,   4,  72,   4,0x0
183,-1,16, 8,  66,  13,  72,  12,0x0
183,-1, 8, 8, 223,  13, 228,  12,0x0
183,-1,16,16, 307,   9, 312,   8,0x0
183,-1,16,16, 323,   9, 328,   8,0x0
183,-1, 8, 8,  22,  29,  28,  28,0x0
183,-1, 8, 8,  30,  29,  36,  28,0x0
183,-1, 8,16,  46,  25,  52,  24,0x0
183,-1, 8, 8,  62,  21,  68,  20,0x0
183,-1, 8, 8,  70,  21,  76,  20,0x0
183,-1, 8, 8, 215,  21, 220,  20,0x0
183,-1, 8, 8, 223,  21, 228,  20,0x0
183,-1,16,16, 339,  25, 344,  24,0x0
183,-1,16, 8, 355,  21, 360,  20,0x0
183,-1,16,16,1266,  24,1272,  24,0x0
183,-1,16,16, 163,  41, 168,  40,0x0
183,-1,16,16, 323,  41, 328,  40,0x0
183,-1, 8,16,1118,  40,1124,  40,0x0
183,-1, 8, 8,1254,  36,1260,  36,0x0
183,-1, 8, 8,1246,  44,1252,  44,0x0
183,-1,16,16,1266,  40,1272,  40,0x0
183,-1,16,16,  50,  57,  56,  56,0x0
183,-1,16,16, 259,  57, 264,  56,0x0
183,-1,16,16, 339,  57, 344,  56,0x0
183,-1,16,16,1089,  56,1096,  56,0x0
183,-1, 8, 8,1174,  60,1180,  60,0x0
183,-1,16,16,1250,  56,1256,  56,0x0
183,-1, 8, 8, 351,  69, 356,  68,0x0
183,-1, 8, 8, 359,  77, 364,  76,0x0
183,-1, 8,16,1214,  72,1220,  72,0x0
183,-1, 8, 8,1238,  68,1244,  68,0x0
183,-1, 8,16,1254,  72,1260,  72,0x0
183,-1, 8,16,1182,  88,1188,  88,0x0
183,-1, 8, 8,1214,  84,1220,  84,0x0
183,-1, 8, 8,1214,  92,1220,  92,0x0
183,-1, 8, 8, 848, 104, 852, 108,0x0
183,-1, 8, 8, 855, 108, 860, 108,0x0
183,-1, 8, 8,1175, 108,1180, 108,0x0
183,-1,16, 8, 259, 117, 264, 116,0x0
183,-1,16, 8,1020, 128,1000, 116,0x0
183,-1,16, 8,1020, 129,1000, 124,0x0
183,-1, 8,16,  95, 137, 100, 136,0x0
183,-1, 8,16, 103, 137, 108, 136,0x0
183,-1,16, 8, 115, 133, 120, 132,0x0
183,-1,16, 8, 115, 141, 120, 140,0x0
183,-1, 8, 8,1071, 140,1076, 140,0x0
183,-1, 8, 8,1086, 132,1092, 132,0x0
183,-1, 8, 8,1230, 140,1236, 140,0x0
183,-1, 8, 8,  48, 160,  52, 156,0x0
183,-1, 8, 8,  87, 149,  92, 148,0x0
183,-1,16,16,1234, 152,1240, 152,0x0
183,-1,16, 8, 243, 165, 248, 164,0x0
183,-1,16,16,1059, 168,1064, 168,0x0
183,-1,16,16, 115, 185, 120, 184,0x0
183,-1, 8,16,1135, 184,1140, 184,0x0
183,-1,16,16, 115, 201, 120, 200,0x0
183,-1, 8, 8, 127, 197, 132, 196,0x0
183,-1, 8, 8, 135, 197, 140, 196,0x0
183,-1, 8, 8, 127, 205, 132, 204,0x0
183,-1,16,16, 163, 201, 168, 200,0x0
183,-1,16, 8,  83, 221,  88, 220,0x0
183,-1,16,16,  51, 233,  56, 232,0x0
183,-1, 8, 8,1174, 228,1180, 228,0x0
183,-1, 8, 8,1191, 228,1196, 228,0x0
183,-1, 8, 8,1182, 236,1188, 236,0x0
183,-1, 8, 8,1191, 236,1196, 236,0x0
183,-1,16,16,  67, 249,  72, 248,0x0
183,-1, 8, 8,1182, 244,1188, 244,0x0
183,-1, 8, 8,1191, 252,1196, 252,0x0
183,-1,16,16,1171, 264,1176, 264,0x0
183,-1,16,16,1155, 280,1160, 280,0x0
183,-1, 8,16,1175, 280,1180, 280,0x0
183,-1,16, 8,1139, 292,1144, 292,0x0
183,-1,16, 8,1139, 300,1144, 300,0x0
183,-1,16,16,   6, 319,   8, 312,0x0
183,-1,16, 8,  66, 316,  72, 316,0x0
183,-1,16,16,  83, 314,  88, 312,0x0
183,-1,16,16,1251, 312,1256, 312,0x0
183,-1,16, 8, 698, 332, 680, 332,0x0
183,-1, 8,16, 714, 329, 692, 328,0x0
183,-1, 8,16, 716, 329, 700, 328,0x0
183,-1,16,16, 728, 328, 712, 328,0x0
183,-1,16,16,1266, 328,1272, 328,0x0
183,-1,16,16, 289, 345, 296, 344,0x0
183,-1,16,16, 477, 340, 472, 344,0x0
183,-1,16,16, 677, 348, 664, 344,0x0
183,-1,16,16, 685, 353, 680, 344,0x0
183,-1, 8, 8, 724, 342, 708, 340,0x0
183,-1, 8, 8, 732, 341, 716, 340,0x0
183,-1, 8, 8, 730, 349, 708, 348,0x0
183,-1, 8, 8, 732, 348, 716, 348,0x0
183,-1, 8, 8,1270, 340,1276, 340,0x0
183,-1,16,16,   0, 363,   8, 360,0x0
183,-1, 8,16, 285, 361, 292, 360,0x0
183,-1, 8,16, 294, 360, 300, 360,0x0
183,-1,16,16, 419, 361, 424, 360,0x0
183,-1,16,16, 515, 360, 520, 360,0x0
183,-1,16, 8, 560, 363, 536, 364,0x0
183,-1,16, 8, 569, 364, 552, 364,0x0
183,-1,16, 8, 585, 365, 568, 364,0x0
183,-1,16, 8, 601, 365, 584, 364,0x0
183,-1, 8, 8, 609, 364, 596, 364,0x0
183,-1, 8, 8, 634, 364, 604, 364,0x0
183,-1, 8, 8, 634, 364, 612, 364,0x0
183,-1, 8, 8, 666, 357, 652, 356,0x0
183,-1, 8, 8, 665, 365, 652, 364,0x0
183,-1,16, 8, 677, 360, 664, 356,0x0
183,-1,16, 8, 693, 364, 664, 364,0x0
183,-1,16,16, 694, 363, 680, 360,0x0
183,-1,16, 8, 720, 357, 696, 356,0x0
183,-1,16, 8, 717, 365, 696, 364,0x0
183,-1, 8, 8, 730, 358, 708, 356,0x0
183,-1, 8, 8, 734, 356, 716, 356,0x0
183,-1, 8, 8, 728, 365, 708, 364,0x0
183,-1, 8, 8, 736, 365, 716, 364,0x0
183,-1,16,16, 744, 360, 728, 360,0x0
183,-1, 8,16, 294, 376, 300, 376,0x0
183,-1,16, 8, 531, 370, 504, 372,0x0
183,-1,16, 8, 521, 379, 504, 380,0x0
183,-1, 8,16, 543, 373, 516, 376,0x0
183,-1, 8,16, 536, 376, 524, 376,0x0
183,-1,16,16, 558, 376, 536, 376,0x0
183,-1, 8, 8, 565, 372, 548, 372,0x0
183,-1, 8, 8, 573, 373, 556, 372,0x0
183,-1, 8, 8, 570, 380, 548, 380,0x0
183,-1, 8, 8, 578, 380, 556, 380,0x0
183,-1, 8, 8, 580, 373, 564, 372,0x0
183,-1, 8, 8, 595, 372, 572, 372,0x0
183,-1, 8, 8, 587, 380, 564, 380,0x0
183,-1, 8, 8, 587, 381, 572, 380,0x0
183,-1, 8, 8, 597, 373, 580, 372,0x0
183,-1, 8, 8, 604, 373, 588, 372,0x0
183,-1, 8, 8, 595, 380, 580, 380,0x0
183,-1, 8, 8, 603, 380, 588, 380,0x0
183,-1,16, 8, 615, 372, 600, 372,0x0
183,-1,16, 8, 616, 380, 600, 380,0x0
183,-1, 8, 8, 621, 372, 612, 372,0x0
183,-1, 8, 8, 646, 373, 620, 372,0x0
183,-1, 8, 8, 628, 380, 612, 380,0x0
183,-1, 8, 8, 636, 381, 620, 380,0x0
183,-1, 8, 8, 654, 373, 628, 372,0x0
183,-1, 8, 8, 652, 373, 636, 372,0x0
183,-1, 8, 8, 643, 381, 628, 380,0x0
